id,product_name,sale_amount,sale_date,total_sales,sale_year
8005,military,33.31,2024-12-21,2537040.56,2024
8006,buy,103.12,2024-12-02,2537040.56,2024
8007,ok,331.65,2024-03-19,2537040.56,2024
8008,should,304.64,2024-03-05,2537040.56,2024
8009,off,274.53,2024-08-30,2537040.56,2024
8010,popular,275.12,2024-06-28,2537040.56,2024
8011,threat,440.97,2024-11-25,2537040.56,2024
8012,guess,12.28,2024-11-14,2537040.56,2024
8013,meeting,128.19,2024-05-27,2537040.56,2024
8014,audience,241.95,2024-10-06,2537040.56,2024
8015,mouth,87.01,2024-12-07,2537040.56,2024
8016,dinner,225.5,2024-03-04,2537040.56,2024
8017,blood,230.59,2024-10-08,2537040.56,2024
8018,main,222.17,2024-12-17,2537040.56,2024
8019,wrong,109.34,2024-06-12,2537040.56,2024
8020,area,20.07,2024-01-16,2537040.56,2024
8021,anything,196.49,2024-11-18,2537040.56,2024
8022,include,229.44,2024-04-11,2537040.56,2024
8023,white,131.73,2024-06-05,2537040.56,2024
8024,foot,249.57,2024-12-20,2537040.56,2024
8025,include,469.56,2024-08-05,2537040.56,2024
8026,station,62.83,2024-01-20,2537040.56,2024
8027,health,23.38,2024-10-02,2537040.56,2024
8028,yeah,319.97,2024-03-05,2537040.56,2024
8029,floor,486.63,2024-05-30,2537040.56,2024
8030,professional,277.93,2024-03-10,2537040.56,2024
8031,rise,375.08,2024-04-11,2537040.56,2024
8032,popular,160.74,2024-10-08,2537040.56,2024
8033,board,361.47,2024-03-28,2537040.56,2024
8034,partner,170.42,2024-09-07,2537040.56,2024
8035,air,217.07,2024-02-23,2537040.56,2024
8036,at,234.84,2024-01-07,2537040.56,2024
8037,as,65.47,2024-05-22,2537040.56,2024
8038,try,249.68,2024-08-03,2537040.56,2024
8039,customer,88.16,2024-06-09,2537040.56,2024
8040,Republican,231.95,2024-02-22,2537040.56,2024
8041,measure,49.7,2024-06-01,2537040.56,2024
8042,lot,457.47,2024-05-20,2537040.56,2024
8043,treatment,447.11,2024-08-09,2537040.56,2024
8044,finally,421.79,2024-03-30,2537040.56,2024
8045,pass,64.7,2024-09-30,2537040.56,2024
8046,manager,252.29,2024-08-23,2537040.56,2024
8047,child,327.65,2024-10-06,2537040.56,2024
8048,report,295.2,2024-12-19,2537040.56,2024
8049,open,178.53,2024-07-20,2537040.56,2024
8050,administration,465.91,2024-08-31,2537040.56,2024
8051,doctor,173.67,2024-07-09,2537040.56,2024
8052,ahead,478.13,2024-05-17,2537040.56,2024
8053,billion,304.98,2024-10-11,2537040.56,2024
8054,size,490.62,2024-01-26,2537040.56,2024
8055,edge,115.13,2024-03-11,2537040.56,2024
8056,city,280.8,2024-03-24,2537040.56,2024
8057,response,400.46,2024-03-16,2537040.56,2024
8058,image,72.14,2024-05-11,2537040.56,2024
8059,model,10.77,2024-02-02,2537040.56,2024
8060,key,251.31,2024-07-30,2537040.56,2024
8061,everyone,67.1,2024-09-17,2537040.56,2024
8062,lead,82.3,2024-09-07,2537040.56,2024
8063,catch,152.7,2024-02-07,2537040.56,2024
8064,prepare,138.25,2024-05-30,2537040.56,2024
8065,present,460.31,2024-03-03,2537040.56,2024
8066,black,57.93,2024-02-12,2537040.56,2024
8067,worker,290.0,2024-06-13,2537040.56,2024
8068,energy,426.65,2024-07-09,2537040.56,2024
8069,especially,468.95,2024-05-09,2537040.56,2024
8070,protect,110.71,2024-07-21,2537040.56,2024
8071,hand,220.62,2024-12-12,2537040.56,2024
8072,statement,211.12,2024-03-21,2537040.56,2024
8073,drive,339.78,2024-04-03,2537040.56,2024
8074,difficult,382.22,2024-06-07,2537040.56,2024
8075,teach,111.97,2024-11-18,2537040.56,2024
8076,store,375.32,2024-09-11,2537040.56,2024
8077,article,113.59,2024-09-30,2537040.56,2024
8078,standard,267.79,2024-04-21,2537040.56,2024
8079,later,431.02,2024-12-17,2537040.56,2024
8080,night,22.98,2024-08-18,2537040.56,2024
8081,church,41.95,2024-06-04,2537040.56,2024
8082,sport,320.61,2024-11-04,2537040.56,2024
8083,including,222.06,2024-05-03,2537040.56,2024
8084,give,137.44,2024-08-31,2537040.56,2024
8085,station,453.49,2024-04-10,2537040.56,2024
8086,appear,152.6,2024-11-29,2537040.56,2024
8087,thank,165.84,2024-06-03,2537040.56,2024
8088,give,400.82,2024-04-09,2537040.56,2024
8089,consider,249.0,2024-11-01,2537040.56,2024
8090,check,166.48,2024-11-11,2537040.56,2024
8091,charge,78.38,2024-01-01,2537040.56,2024
8092,quickly,485.69,2024-12-20,2537040.56,2024
8093,really,232.19,2024-09-10,2537040.56,2024
8094,war,108.73,2024-03-13,2537040.56,2024
8095,offer,488.9,2024-08-31,2537040.56,2024
8096,full,293.08,2024-08-01,2537040.56,2024
8097,model,272.77,2024-05-23,2537040.56,2024
8098,while,174.42,2024-12-13,2537040.56,2024
8099,analysis,105.81,2024-01-22,2537040.56,2024
8100,every,137.65,2024-01-08,2537040.56,2024
8101,news,358.54,2024-12-07,2537040.56,2024
8102,necessary,337.96,2024-08-07,2537040.56,2024
8103,next,387.11,2024-03-19,2537040.56,2024
8104,thought,151.33,2024-04-14,2537040.56,2024
8105,against,183.18,2024-02-12,2537040.56,2024
8106,strategy,324.63,2024-03-01,2537040.56,2024
8107,at,453.4,2024-12-12,2537040.56,2024
8108,take,63.07,2024-10-11,2537040.56,2024
8109,eight,272.53,2024-07-19,2537040.56,2024
8110,pretty,239.62,2024-06-22,2537040.56,2024
8111,man,179.33,2024-08-11,2537040.56,2024
8112,us,174.58,2024-12-15,2537040.56,2024
8113,high,386.52,2024-10-14,2537040.56,2024
8114,short,440.67,2024-05-12,2537040.56,2024
8115,whether,174.87,2024-05-05,2537040.56,2024
8116,soldier,204.48,2024-05-03,2537040.56,2024
8117,everybody,322.46,2024-09-30,2537040.56,2024
8118,others,356.22,2024-06-28,2537040.56,2024
8119,smile,455.14,2024-03-10,2537040.56,2024
8120,tough,214.16,2024-06-05,2537040.56,2024
8121,ten,227.8,2024-04-30,2537040.56,2024
8122,industry,122.47,2024-02-21,2537040.56,2024
8123,remember,397.82,2024-04-15,2537040.56,2024
8124,know,161.0,2024-07-16,2537040.56,2024
8125,seven,38.17,2024-03-11,2537040.56,2024
8126,along,26.96,2024-07-20,2537040.56,2024
8127,produce,289.49,2024-01-07,2537040.56,2024
8128,whom,47.74,2024-08-24,2537040.56,2024
8129,top,432.12,2024-04-28,2537040.56,2024
8130,example,20.24,2024-10-23,2537040.56,2024
8131,leg,108.53,2024-11-28,2537040.56,2024
8132,major,240.9,2024-07-01,2537040.56,2024
8133,answer,13.82,2024-08-18,2537040.56,2024
8134,before,169.32,2024-04-02,2537040.56,2024
8135,position,379.49,2024-04-17,2537040.56,2024
8136,arrive,256.07,2023-12-25,2537040.56,2023
8137,training,206.54,2024-11-09,2537040.56,2024
8138,available,315.43,2024-11-08,2537040.56,2024
8139,issue,259.92,2024-02-17,2537040.56,2024
8140,citizen,15.49,2024-06-16,2537040.56,2024
8141,financial,214.45,2024-11-13,2537040.56,2024
8142,technology,19.3,2024-04-08,2537040.56,2024
8143,choice,169.35,2024-11-01,2537040.56,2024
8144,like,437.97,2024-03-18,2537040.56,2024
8145,example,171.13,2024-04-28,2537040.56,2024
8146,theory,416.22,2024-07-30,2537040.56,2024
8147,others,498.14,2024-02-03,2537040.56,2024
8148,push,221.12,2024-08-10,2537040.56,2024
8149,worry,404.63,2024-07-16,2537040.56,2024
8150,beat,436.91,2024-10-30,2537040.56,2024
8151,difference,339.0,2024-10-24,2537040.56,2024
8152,build,345.12,2024-06-11,2537040.56,2024
8153,adult,154.85,2024-08-19,2537040.56,2024
8154,eight,42.21,2024-02-03,2537040.56,2024
8155,free,384.38,2024-12-11,2537040.56,2024
8156,hard,215.01,2024-08-16,2537040.56,2024
8157,raise,144.35,2024-11-03,2537040.56,2024
8158,prove,330.06,2024-03-26,2537040.56,2024
8159,entire,319.19,2024-05-01,2537040.56,2024
8160,fire,244.37,2024-11-20,2537040.56,2024
8161,hit,449.85,2024-04-01,2537040.56,2024
8162,easy,47.56,2024-07-20,2537040.56,2024
8163,skin,291.48,2024-09-18,2537040.56,2024
8164,keep,342.0,2024-10-10,2537040.56,2024
8165,increase,71.85,2024-04-21,2537040.56,2024
8166,benefit,376.56,2024-11-15,2537040.56,2024
8167,cause,178.31,2024-12-18,2537040.56,2024
8168,remember,251.41,2024-01-19,2537040.56,2024
8169,baby,241.23,2024-11-11,2537040.56,2024
8170,real,324.64,2024-04-24,2537040.56,2024
8171,yeah,50.68,2024-07-17,2537040.56,2024
8172,give,469.3,2024-10-20,2537040.56,2024
8173,little,475.44,2024-08-20,2537040.56,2024
8174,hundred,394.57,2024-05-03,2537040.56,2024
8175,him,58.63,2024-04-08,2537040.56,2024
8176,age,309.38,2024-06-08,2537040.56,2024
8177,both,288.0,2024-09-19,2537040.56,2024
8178,most,430.97,2024-02-22,2537040.56,2024
8179,movie,212.53,2024-01-17,2537040.56,2024
8180,hundred,449.63,2024-05-13,2537040.56,2024
8181,than,298.08,2024-05-31,2537040.56,2024
8182,answer,470.43,2024-02-01,2537040.56,2024
8183,marriage,248.04,2024-07-03,2537040.56,2024
8184,foreign,306.41,2024-07-17,2537040.56,2024
8185,partner,39.34,2024-03-06,2537040.56,2024
8186,set,480.52,2024-05-03,2537040.56,2024
8187,quickly,278.04,2024-08-11,2537040.56,2024
8188,hotel,75.45,2024-04-09,2537040.56,2024
8189,treatment,115.83,2024-11-21,2537040.56,2024
8190,clear,306.21,2024-08-22,2537040.56,2024
8191,mission,302.52,2024-10-06,2537040.56,2024
8192,someone,273.91,2024-11-13,2537040.56,2024
8193,court,154.27,2024-07-10,2537040.56,2024
8194,stuff,450.64,2024-12-10,2537040.56,2024
8195,lead,130.87,2024-08-29,2537040.56,2024
8196,new,258.45,2024-12-04,2537040.56,2024
8197,power,326.01,2024-01-09,2537040.56,2024
8198,plan,201.09,2024-05-28,2537040.56,2024
8199,set,99.17,2024-07-26,2537040.56,2024
8200,claim,490.72,2024-09-01,2537040.56,2024
8201,leg,454.71,2024-03-23,2537040.56,2024
8202,while,31.49,2024-09-01,2537040.56,2024
8203,sit,427.98,2024-07-29,2537040.56,2024
8204,scientist,433.19,2024-03-11,2537040.56,2024
8205,threat,83.23,2024-05-18,2537040.56,2024
8206,tell,465.42,2024-01-27,2537040.56,2024
8207,project,163.55,2024-04-09,2537040.56,2024
8208,part,44.59,2024-11-14,2537040.56,2024
8209,main,286.36,2024-07-29,2537040.56,2024
8210,factor,218.37,2024-06-22,2537040.56,2024
8211,whether,289.0,2024-06-13,2537040.56,2024
8212,able,409.9,2024-01-30,2537040.56,2024
8213,there,235.11,2023-12-31,2537040.56,2023
8214,body,443.36,2024-03-19,2537040.56,2024
8215,director,57.84,2024-11-19,2537040.56,2024
8216,keep,329.64,2024-07-06,2537040.56,2024
8217,chair,395.01,2024-01-06,2537040.56,2024
8218,street,424.7,2024-10-08,2537040.56,2024
8219,positive,437.04,2024-02-28,2537040.56,2024
8220,meet,13.03,2024-09-29,2537040.56,2024
8221,tell,468.89,2024-03-22,2537040.56,2024
8222,future,118.0,2024-01-11,2537040.56,2024
8223,maintain,94.45,2024-02-26,2537040.56,2024
8224,news,231.01,2024-03-17,2537040.56,2024
8225,pay,62.85,2024-09-22,2537040.56,2024
8226,rather,404.29,2024-04-17,2537040.56,2024
8227,article,377.18,2024-01-05,2537040.56,2024
8228,too,358.57,2024-12-05,2537040.56,2024
8229,yeah,195.24,2024-05-16,2537040.56,2024
8230,imagine,81.14,2024-11-27,2537040.56,2024
8231,discuss,83.14,2024-01-24,2537040.56,2024
8232,again,362.36,2024-11-14,2537040.56,2024
8233,study,109.74,2024-07-20,2537040.56,2024
8234,upon,271.36,2024-09-20,2537040.56,2024
8235,what,345.71,2024-10-04,2537040.56,2024
8236,language,208.54,2024-06-15,2537040.56,2024
8237,left,156.3,2024-06-09,2537040.56,2024
8238,ability,251.69,2024-02-11,2537040.56,2024
8239,you,207.54,2023-12-26,2537040.56,2023
8240,parent,286.65,2023-12-30,2537040.56,2023
8241,brother,294.04,2024-02-14,2537040.56,2024
8242,miss,301.74,2024-05-01,2537040.56,2024
8243,site,217.9,2023-12-31,2537040.56,2023
8244,energy,161.58,2024-09-22,2537040.56,2024
8245,across,224.09,2024-10-25,2537040.56,2024
8246,dinner,17.87,2024-08-15,2537040.56,2024
8247,word,492.81,2024-04-07,2537040.56,2024
8248,practice,488.82,2024-11-10,2537040.56,2024
8249,effort,82.09,2024-10-21,2537040.56,2024
8250,degree,63.24,2024-08-16,2537040.56,2024
8251,top,80.38,2024-08-17,2537040.56,2024
8252,blue,98.19,2024-11-21,2537040.56,2024
8253,us,420.42,2024-03-30,2537040.56,2024
8254,charge,14.99,2024-02-11,2537040.56,2024
8255,meet,415.24,2024-02-06,2537040.56,2024
8256,church,21.38,2024-08-29,2537040.56,2024
8257,have,291.3,2024-05-24,2537040.56,2024
8258,everybody,241.21,2024-02-14,2537040.56,2024
8259,learn,101.87,2024-11-05,2537040.56,2024
8260,land,17.47,2024-10-06,2537040.56,2024
8261,your,407.54,2024-03-16,2537040.56,2024
8262,local,301.12,2024-09-04,2537040.56,2024
8263,born,460.5,2024-04-22,2537040.56,2024
8264,indicate,54.96,2024-07-14,2537040.56,2024
8265,score,465.89,2024-03-20,2537040.56,2024
8266,table,59.31,2024-07-21,2537040.56,2024
8267,sound,368.61,2024-07-22,2537040.56,2024
8268,strong,172.18,2024-11-21,2537040.56,2024
8269,student,106.35,2024-06-01,2537040.56,2024
8270,speech,142.91,2024-02-15,2537040.56,2024
8271,wide,374.71,2024-09-19,2537040.56,2024
8272,buy,68.11,2023-12-30,2537040.56,2023
8273,participant,418.38,2024-03-27,2537040.56,2024
8274,visit,181.35,2024-04-13,2537040.56,2024
8275,should,202.65,2024-04-17,2537040.56,2024
8276,party,223.01,2024-05-11,2537040.56,2024
8277,create,442.0,2024-08-18,2537040.56,2024
8278,anyone,261.33,2024-09-14,2537040.56,2024
8279,top,347.47,2024-07-05,2537040.56,2024
8280,result,340.55,2024-10-20,2537040.56,2024
8281,above,223.88,2024-10-24,2537040.56,2024
8282,majority,271.67,2024-08-02,2537040.56,2024
8283,what,426.44,2024-03-23,2537040.56,2024
8284,show,445.35,2024-07-23,2537040.56,2024
8285,although,288.85,2024-09-10,2537040.56,2024
8286,finish,415.13,2024-10-24,2537040.56,2024
8287,wonder,213.12,2024-09-01,2537040.56,2024
8288,society,65.3,2024-12-09,2537040.56,2024
8289,success,400.04,2024-05-10,2537040.56,2024
8290,why,234.39,2024-04-14,2537040.56,2024
8291,scene,104.88,2024-07-18,2537040.56,2024
8292,natural,118.75,2024-01-14,2537040.56,2024
8293,control,263.23,2024-04-01,2537040.56,2024
8294,off,126.33,2024-03-20,2537040.56,2024
8295,line,254.51,2024-08-06,2537040.56,2024
8296,reveal,73.91,2024-07-18,2537040.56,2024
8297,feel,356.63,2024-03-24,2537040.56,2024
8298,ago,88.58,2024-01-23,2537040.56,2024
8299,these,403.58,2024-11-19,2537040.56,2024
8300,mission,464.37,2024-12-20,2537040.56,2024
8301,somebody,60.04,2024-03-16,2537040.56,2024
8302,night,427.35,2024-10-28,2537040.56,2024
8303,so,418.79,2024-09-01,2537040.56,2024
8304,responsibility,431.22,2024-07-12,2537040.56,2024
8305,financial,374.73,2023-12-24,2537040.56,2023
8306,protect,485.13,2024-09-11,2537040.56,2024
8307,support,15.15,2024-02-22,2537040.56,2024
8308,two,427.04,2024-09-28,2537040.56,2024
8309,still,276.86,2024-07-07,2537040.56,2024
8310,daughter,142.09,2024-04-26,2537040.56,2024
8311,action,250.82,2024-04-01,2537040.56,2024
8312,tough,90.68,2024-03-30,2537040.56,2024
8313,although,389.89,2024-09-23,2537040.56,2024
8314,know,424.61,2024-12-04,2537040.56,2024
8315,commercial,179.34,2024-11-09,2537040.56,2024
8316,create,37.4,2024-12-20,2537040.56,2024
8317,role,191.2,2024-01-22,2537040.56,2024
8318,blood,358.45,2024-01-15,2537040.56,2024
8319,give,44.3,2024-03-20,2537040.56,2024
8320,wonder,159.78,2024-11-05,2537040.56,2024
8321,wife,205.46,2024-11-01,2537040.56,2024
8322,out,382.54,2024-01-03,2537040.56,2024
8323,order,62.82,2024-07-26,2537040.56,2024
8324,nice,296.05,2024-09-26,2537040.56,2024
8325,set,241.69,2024-08-06,2537040.56,2024
8326,occur,198.41,2024-06-20,2537040.56,2024
8327,standard,111.22,2024-12-07,2537040.56,2024
8328,nation,135.66,2024-02-16,2537040.56,2024
8329,data,80.28,2024-02-29,2537040.56,2024
8330,community,40.33,2024-08-13,2537040.56,2024
8331,director,482.19,2024-12-21,2537040.56,2024
8332,rich,489.92,2024-06-23,2537040.56,2024
8333,traditional,284.5,2024-09-29,2537040.56,2024
8334,position,455.72,2024-02-06,2537040.56,2024
8335,easy,150.34,2024-11-14,2537040.56,2024
8336,note,486.17,2024-12-08,2537040.56,2024
8337,thought,498.39,2024-04-19,2537040.56,2024
8338,recently,345.88,2024-04-16,2537040.56,2024
8339,decide,355.96,2024-10-29,2537040.56,2024
8340,another,121.97,2024-06-19,2537040.56,2024
8341,form,160.7,2024-12-09,2537040.56,2024
8342,nearly,440.82,2024-08-03,2537040.56,2024
8343,film,14.07,2023-12-28,2537040.56,2023
8344,vote,62.31,2024-05-20,2537040.56,2024
8345,guess,167.08,2024-06-04,2537040.56,2024
8346,drug,201.28,2024-09-12,2537040.56,2024
8347,hear,370.63,2024-02-14,2537040.56,2024
8348,morning,287.66,2024-04-28,2537040.56,2024
8349,management,148.19,2024-03-10,2537040.56,2024
8350,offer,279.9,2024-02-08,2537040.56,2024
8351,here,238.62,2024-04-04,2537040.56,2024
8352,line,426.59,2024-11-27,2537040.56,2024
8353,say,485.0,2024-12-16,2537040.56,2024
8354,news,302.91,2024-09-08,2537040.56,2024
8355,child,26.22,2024-01-18,2537040.56,2024
8356,film,25.9,2024-07-28,2537040.56,2024
8357,garden,73.22,2024-10-30,2537040.56,2024
8358,blue,384.24,2024-11-20,2537040.56,2024
8359,seven,286.03,2024-07-07,2537040.56,2024
8360,course,175.19,2024-03-22,2537040.56,2024
8361,final,125.44,2024-03-15,2537040.56,2024
8362,above,328.06,2024-12-21,2537040.56,2024
8363,many,332.64,2024-03-17,2537040.56,2024
8364,professional,315.12,2024-12-13,2537040.56,2024
8365,draw,27.75,2024-11-17,2537040.56,2024
8366,daughter,92.65,2024-07-06,2537040.56,2024
8367,place,388.84,2024-07-07,2537040.56,2024
8368,group,52.03,2024-02-26,2537040.56,2024
8369,decade,117.85,2024-06-03,2537040.56,2024
8370,card,405.62,2024-08-22,2537040.56,2024
8371,lawyer,299.23,2024-06-23,2537040.56,2024
8372,wall,333.43,2024-10-07,2537040.56,2024
8373,enter,54.99,2024-12-09,2537040.56,2024
8374,value,275.35,2024-10-13,2537040.56,2024
8375,whose,175.94,2023-12-26,2537040.56,2023
8376,morning,478.36,2023-12-25,2537040.56,2023
8377,tell,436.63,2024-09-13,2537040.56,2024
8378,leg,263.69,2024-01-14,2537040.56,2024
8379,tax,103.98,2024-09-01,2537040.56,2024
8380,miss,76.03,2024-02-21,2537040.56,2024
8381,sit,196.06,2024-04-16,2537040.56,2024
8382,far,439.82,2024-06-28,2537040.56,2024
8383,deep,107.35,2024-10-20,2537040.56,2024
8384,program,227.99,2024-05-24,2537040.56,2024
8385,buy,224.16,2024-04-02,2537040.56,2024
8386,attention,171.14,2024-12-04,2537040.56,2024
8387,from,167.19,2024-02-21,2537040.56,2024
8388,population,298.45,2024-12-02,2537040.56,2024
8389,put,40.59,2024-07-08,2537040.56,2024
8390,may,384.92,2024-05-20,2537040.56,2024
8391,born,243.18,2024-07-24,2537040.56,2024
8392,point,143.25,2024-12-16,2537040.56,2024
8393,carry,450.87,2024-05-22,2537040.56,2024
8394,performance,165.04,2024-09-24,2537040.56,2024
8395,age,124.83,2024-09-28,2537040.56,2024
8396,history,313.18,2024-06-03,2537040.56,2024
8397,particular,297.65,2024-08-02,2537040.56,2024
8398,how,234.7,2024-11-24,2537040.56,2024
8399,Republican,43.99,2024-09-28,2537040.56,2024
8400,seek,203.47,2024-11-22,2537040.56,2024
8401,issue,384.87,2024-12-22,2537040.56,2024
8402,right,45.43,2024-07-08,2537040.56,2024
8403,player,71.59,2024-06-01,2537040.56,2024
8404,paper,241.35,2024-10-11,2537040.56,2024
8405,management,277.42,2024-10-12,2537040.56,2024
8406,which,448.47,2024-08-05,2537040.56,2024
8407,data,230.09,2024-01-12,2537040.56,2024
8408,off,15.81,2024-08-10,2537040.56,2024
8409,fine,435.58,2024-01-31,2537040.56,2024
8410,fire,105.12,2024-07-04,2537040.56,2024
8411,likely,166.28,2024-12-14,2537040.56,2024
8412,measure,478.43,2024-11-24,2537040.56,2024
8413,rule,395.52,2024-01-15,2537040.56,2024
8414,protect,313.72,2024-11-25,2537040.56,2024
8415,administration,361.17,2024-12-13,2537040.56,2024
8416,work,246.59,2024-04-06,2537040.56,2024
8417,test,302.7,2024-06-05,2537040.56,2024
8418,wife,295.2,2023-12-25,2537040.56,2023
8419,standard,238.01,2024-02-28,2537040.56,2024
8420,serve,106.46,2024-02-01,2537040.56,2024
8421,walk,496.37,2024-11-03,2537040.56,2024
8422,admit,107.14,2024-11-01,2537040.56,2024
8423,already,341.98,2024-07-03,2537040.56,2024
8424,image,437.94,2024-05-01,2537040.56,2024
8425,adult,231.49,2024-02-18,2537040.56,2024
8426,religious,238.83,2024-07-07,2537040.56,2024
8427,she,325.08,2024-10-09,2537040.56,2024
8428,best,25.28,2024-12-19,2537040.56,2024
8429,stuff,217.77,2024-10-28,2537040.56,2024
8430,else,348.03,2024-05-06,2537040.56,2024
8431,television,19.73,2024-06-16,2537040.56,2024
8432,level,484.63,2024-02-09,2537040.56,2024
8433,per,403.26,2024-06-21,2537040.56,2024
8434,professional,149.55,2024-01-01,2537040.56,2024
8435,maintain,461.82,2024-02-05,2537040.56,2024
8436,method,383.75,2024-03-08,2537040.56,2024
8437,factor,116.51,2024-05-11,2537040.56,2024
8438,current,79.93,2024-01-10,2537040.56,2024
8439,plant,241.91,2024-02-01,2537040.56,2024
8440,eight,227.82,2024-02-16,2537040.56,2024
8441,social,191.48,2024-11-05,2537040.56,2024
8442,outside,255.02,2024-12-16,2537040.56,2024
8443,make,493.41,2024-10-17,2537040.56,2024
8444,score,290.12,2024-11-10,2537040.56,2024
8445,trouble,221.5,2024-06-04,2537040.56,2024
8446,research,243.34,2024-02-11,2537040.56,2024
8447,then,146.7,2024-09-03,2537040.56,2024
8448,can,162.06,2024-09-13,2537040.56,2024
8449,ten,287.77,2024-06-11,2537040.56,2024
8450,teacher,45.58,2024-09-14,2537040.56,2024
8451,white,455.66,2024-09-11,2537040.56,2024
8452,fight,303.27,2024-09-13,2537040.56,2024
8453,nearly,358.75,2024-07-11,2537040.56,2024
8454,policy,260.47,2024-04-03,2537040.56,2024
8455,require,227.48,2024-03-09,2537040.56,2024
